date,code,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange,snapshot_date,vietnameseName
3/22/2021,HCM,15:03:02,HOSE,STOCK,32.7,34.95,30.45,32.6,32.8,32.05,32.05,32.45,24.07,24.218,23.664,23.664,23.96,2431300,78900115000,35000,1223250000,-0.65,-0.4799,-1.9878,3/22/2021,Tài chính
4/2/2021,HCM,15:04:02,HOSE,STOCK,32.7,34.95,30.45,33.4,33.5,32.6,32.7,33.02,24.661,24.735,24.07,24.145,24.38,4325100,1.42807E+11,0,0,0,0,0,4/2/2021,Tài chính
3/24/2021,E1VFVN30,15:03:02,HOSE,ETF,19.95,21.34,18.56,19.95,19.95,19.57,19.7,19.7,19.95,19.95,19.57,19.7,19.7,203100,4001229000,1000000,19594000000,-0.25,-0.25,-1.2531,3/24/2021,Tài chính
2/22/2021,FUCVREIT,15:02:02,HOSE,IFC,7.38,7.89,6.87,7.38,7.38,7.38,7.38,0,6.73,6.73,6.73,6.73,0,0,0,0,0,0,0,0,2/22/2021,Tài chính
3/24/2021,HCM,15:03:02,HOSE,STOCK,31.45,33.65,29.25,31,31.35,30,30,30.72,22.889,23.148,22.151,22.151,22.682,4392700,1.34936E+11,0,0,-1.45,-1.0706,-4.6105,3/24/2021,Tài chính
3/26/2021,E1VFVN30,15:03:01,HOSE,ETF,19.6,20.97,18.23,19.5,19.65,19.21,19.65,19.42,19.5,19.65,19.21,19.65,19.42,572400,11117267000,5500000,1.06765E+11,0.05,0.05,0.2551,3/26/2021,Tài chính
3/18/2021,FUESSV50,15:03:02,HOSE,ETF,17.5,18.72,16.28,17.5,17.8,17.5,17.6,17.69,17.5,17.8,17.5,17.6,17.69,84000,1485709000,0,0,0.1,0.1,0.5714,3/18/2021,Tài chính
2/23/2021,FUESSV50,15:02:02,HOSE,ETF,17.3,18.51,16.09,17.3,17.4,17.1,17.3,17.2,17.3,17.4,17.1,17.3,17.2,60200,1035470000,0,0,0,0,0,2/23/2021,Tài chính
4/6/2021,HCM,15:04:03,HOSE,STOCK,33.3,35.6,31,33,33.6,32.8,33,33.16,24.366,24.808,24.218,24.366,24.484,4020200,1.33292E+11,55000,1705000000,-0.3,-0.2215,-0.9009,4/6/2021,Tài chính
2/25/2021,FUESSV50,15:02:03,HOSE,ETF,16.9,18.08,15.72,16.9,17,16.9,16.9,16.93,16.9,17,16.9,16.9,16.93,72700,1230895000,0,0,0,0,0,2/25/2021,Tài chính
2/23/2021,HCM,15:02:02,HOSE,STOCK,29.3,31.35,27.25,29.2,29.95,29,29.6,29.42,21.56,22.114,21.412,21.856,21.722,4247700,1.24977E+11,0,0,0.3,0.2215,1.0239,2/23/2021,Tài chính
3/24/2021,FUCVREIT,15:03:02,HOSE,IFC,8.45,9.04,7.86,8.7,8.8,8.7,8.7,8.7,7.934,8.025,7.934,7.934,7.934,2400,20890000,0,0,0.25,0.228,2.9586,3/24/2021,Tài chính
4/8/2021,E1VFVN30,15:04:03,HOSE,ETF,21.11,22.58,19.64,21.2,21.2,20.9,20.9,21.08,21.2,21.2,20.9,20.9,21.08,120800,2545938000,1000000,21048000000,-0.21,-0.21,-0.9948,4/8/2021,Tài chính
3/18/2021,HCM,15:03:02,HOSE,STOCK,31.8,34,29.6,32.2,32.5,31.9,32.25,32.22,23.775,23.996,23.553,23.811,23.79,2933800,94521430000,0,0,0.45,0.3322,1.4151,3/18/2021,Tài chính
4/26/2021,E1VFVN30,15:04:04,HOSE,ETF,22,23.54,20.46,22,22,21.2,21.26,21.57,22,22,21.2,21.26,21.57,1719900,37097949000,500000,10724000000,-0.74,-0.74,-3.3636,4/26/2021,Tài chính
5/7/2021,FUESSV50,15:05:03,HOSE,ETF,19.6,20.97,18.23,19.6,19.7,19.3,19.4,19.43,19.6,19.7,19.3,19.4,19.43,46400,901333000,0,0,-0.2,-0.2,-1.0204,5/7/2021,Tài chính
4/22/2021,E1VFVN30,15:04:01,HOSE,ETF,22.38,23.94,20.82,22.1,22.1,21.65,21.69,21.91,22.1,22.1,21.65,21.69,21.91,356100,7802821000,4100000,90755500000,-0.69,-0.69,-3.0831,4/22/2021,Tài chính
4/15/2021,FUESSV50,15:04:02,HOSE,ETF,18.9,20.22,17.58,19,19,18.7,18.7,18.96,19,19,18.7,18.7,18.96,35500,672970000,0,0,-0.2,-0.2,-1.0582,4/15/2021,Tài chính
4/15/2021,E1VFVN30,15:04:02,HOSE,ETF,21.11,22.58,19.64,21.2,21.8,21.2,21.59,21.59,21.2,21.8,21.2,21.59,21.59,1185100,25583602000,8461000,1.82673E+11,0.48,0.48,2.2738,4/15/2021,Tài chính
5/21/2021,FUESSV50,15:05:02,HOSE,ETF,20.2,21.61,18.79,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,6600,134640000,0,0,0.2,0.2,0.9901,5/21/2021,Tài chính
5/20/2021,FUESSV50,15:05:02,HOSE,ETF,20.2,21.61,18.79,20.3,20.8,20.2,20.2,20.42,20.3,20.8,20.2,20.2,20.42,85900,1753747000,0,0,0,0,0,5/20/2021,Tài chính
4/19/2021,FUCVREIT,15:04:03,HOSE,IFC,19.65,21,18.3,21,21,21,21,21,19.151,19.151,19.151,19.151,19.151,5100,107100000,0,0,1.35,1.2311,6.8702,4/19/2021,Tài chính
5/17/2021,E1VFVN30,15:05:03,HOSE,ETF,23,24.61,21.39,23.45,23.45,23,23,23.17,23.45,23.45,23,23,23.17,179100,4149979000,300000,6915000000,0,0,0,5/17/2021,Tài chính
5/5/2021,HCM,15:05:02,HOSE,STOCK,31.3,33.45,29.15,31.5,32.4,31.35,31.9,31.87,23.259,23.922,23.148,23.553,23.532,3372400,1.07477E+11,0,0,0.6,0.443,1.9169,5/5/2021,Tài chính
5/5/2021,FUCVREIT,15:05:02,HOSE,IFC,31.2,33.35,29.05,29.05,29.05,29.05,29.05,29.05,26.492,26.492,26.492,26.492,26.492,5600,162680000,0,0,-2.15,-1.9607,-6.891,5/5/2021,Tài chính
5/26/2021,HCM,15:05:02,HOSE,STOCK,37.45,40.05,34.85,37.45,37.75,37,37.05,37.3,28.234,28.461,27.895,27.933,28.121,4665900,1.74042E+11,0,0,-0.4,-0.3016,-1.0681,5/26/2021,Tài chính
5/31/2021,E1VFVN30,15:05:01,HOSE,ETF,24.48,26.19,22.77,24.48,24.72,24.39,24.69,24.6,24.48,24.72,24.39,24.69,24.6,425000,10455322000,300000,7311000000,0.21,0.21,0.8578,5/31/2021,Tài chính
5/4/2021,FUCVREIT,15:05:02,HOSE,IFC,33.5,35.8,31.2,35.8,35.8,31.2,31.2,32.53,32.648,32.648,28.453,28.453,29.666,33700,1096335000,0,0,-2.3,-2.0975,-6.8657,5/4/2021,Tài chính
5/24/2021,FUCVREIT,15:05:02,HOSE,IFC,14.5,15.5,13.5,14.6,15.3,13.5,13.5,13.84,14.6,15.3,13.5,13.5,13.84,40000,553550000,0,0,-1,-1,-6.8966,5/24/2021,Tài chính
5/24/2021,FUESSV50,15:05:02,HOSE,ETF,20.4,21.82,18.98,20.4,20.4,20.3,20.4,20.31,20.4,20.4,20.3,20.4,20.31,22200,450870000,0,0,0,0,0,5/24/2021,Tài chính
5/19/2021,HCM,15:05:03,HOSE,STOCK,34.5,36.9,32.1,34.5,35.5,34.4,35.45,34.97,26.01,26.764,25.934,26.726,26.364,4676900,1.63542E+11,0,0,0.95,0.7162,2.7536,5/19/2021,Tài chính
4/16/2021,FUCVREIT,15:04:02,HOSE,IFC,18.4,19.65,17.15,19.65,19.65,19.65,19.65,19.65,17.92,17.92,17.92,17.92,17.92,7500,147375000,0,0,1.25,1.1399,6.7935,4/16/2021,Tài chính
4/16/2021,FUESSV50,15:04:02,HOSE,ETF,18.7,20,17.4,18.7,18.9,18.6,18.6,18.7,18.7,18.9,18.6,18.6,18.7,15000,280535000,0,0,-0.1,-0.1,-0.5348,4/16/2021,Tài chính
4/5/2021,FUCVREIT,15:04:03,HOSE,IFC,10.7,11.4,9.96,11.4,11.4,11.4,11.4,11.4,10.396,10.396,10.396,10.396,10.396,7200,82080000,0,0,0.7,0.6384,6.5421,4/5/2021,Tài chính
2/19/2021,HCM,15:02:03,HOSE,STOCK,29.2,31.2,27.2,28.8,29.6,28.6,29.05,29.05,21.264,21.856,21.116,21.449,21.449,4184700,1.21562E+11,0,0,-0.15,-0.1108,-0.5137,2/19/2021,Tài chính
4/6/2021,E1VFVN30,15:04:03,HOSE,ETF,21.06,22.53,19.59,21.2,21.2,20.88,21.04,21.04,21.2,21.2,20.88,21.04,21.04,128100,2695565000,1000000,20985000000,-0.02,-0.02,-0.095,4/6/2021,Tài chính
3/8/2021,E1VFVN30,15:03:02,HOSE,ETF,19.74,21.12,18.36,19.8,19.8,19.5,19.66,19.72,19.8,19.8,19.5,19.66,19.72,314100,6194229000,5100000,99985400000,-0.08,-0.08,-0.4053,3/8/2021,Tài chính
2/22/2021,FUESSV50,15:02:02,HOSE,ETF,17.3,18.51,16.09,17.3,17.5,17.3,17.3,17.39,17.3,17.5,17.3,17.3,17.39,49700,864440000,0,0,0,0,0,2/22/2021,Tài chính
4/5/2021,E1VFVN30,15:04:03,HOSE,ETF,20.84,22.29,19.39,20.87,21.2,20.87,21.06,21.04,20.87,21.2,20.87,21.06,21.04,214500,4513259000,4700000,98259700000,0.22,0.22,1.0557,4/5/2021,Tài chính
3/25/2021,HCM,15:03:03,HOSE,STOCK,30,32.1,27.9,30.5,30.6,29.8,30,30.25,22.519,22.593,22.003,22.151,22.335,3503400,1.05972E+11,0,0,0,0,0,3/25/2021,Tài chính
4/6/2021,FUCVREIT,15:04:03,HOSE,IFC,11.4,12.15,10.65,11.5,12.15,11.5,12.15,12.07,10.487,11.08,10.487,11.08,11.007,12700,153340000,0,0,0.75,0.684,6.5789,4/6/2021,Tài chính
2/25/2021,E1VFVN30,15:02:03,HOSE,ETF,19.55,20.91,18.19,19.85,19.85,19.44,19.72,19.62,19.85,19.85,19.44,19.72,19.62,222600,4366575000,0,0,0.17,0.17,0.8696,2/25/2021,Tài chính
3/26/2021,FUESSV50,15:03:01,HOSE,ETF,17,18.19,15.81,17,17,16.5,16.8,16.82,17,17,16.5,16.8,16.82,96900,1630140000,0,0,-0.2,-0.2,-1.1765,3/26/2021,Tài chính
3/16/2021,FUCVREIT,15:03:02,HOSE,IFC,7.49,8.01,6.97,7.5,7.6,7.5,7.6,7.56,6.84,6.931,6.84,6.931,6.894,3300,24950000,0,0,0.11,0.1003,1.4686,3/16/2021,Tài chính
3/10/2021,FUESSV50,15:03:03,HOSE,ETF,16.8,17.97,15.63,16.9,17,16.9,16.9,16.92,16.9,17,16.9,16.9,16.92,43600,737690000,0,0,0.1,0.1,0.5952,3/10/2021,Tài chính
3/3/2021,FUESSV50,15:03:03,HOSE,ETF,17.5,18.72,16.28,17.5,17.5,17.1,17.4,17.37,17.5,17.5,17.1,17.4,17.37,94800,1646880000,0,0,-0.1,-0.1,-0.5714,3/3/2021,Tài chính
4/7/2021,E1VFVN30,15:04:03,HOSE,ETF,21.04,22.51,19.57,21.2,21.2,20.92,21.11,21.01,21.2,21.2,20.92,21.11,21.01,270900,5692025000,1200000,25250000000,0.07,0.07,0.3327,4/7/2021,Tài chính
3/17/2021,FUCVREIT,15:03:03,HOSE,IFC,7.6,8.13,7.07,7.1,7.1,7.1,7.1,7.1,6.475,6.475,6.475,6.475,6.475,1100,7810000,0,0,-0.5,-0.456,-6.5789,3/17/2021,Tài chính
3/4/2021,E1VFVN30,15:03:03,HOSE,ETF,20.06,21.46,18.66,20.2,20.2,19.57,20.1,19.81,20.2,20.2,19.57,20.1,19.81,202500,4011971000,3600000,71262000000,0.04,0.04,0.1994,3/4/2021,Tài chính
3/9/2021,FUESSV50,15:03:03,HOSE,ETF,17.2,18.4,16,17.2,17.2,16.7,16.8,16.83,17.2,17.2,16.7,16.8,16.83,108400,1824195000,0,0,-0.4,-0.4,-2.3256,3/9/2021,Tài chính
3/9/2021,FUCVREIT,15:03:03,HOSE,IFC,7.38,7.89,6.87,7.3,7.3,7,7,7.02,6.657,6.657,6.384,6.384,6.402,1700,11930000,0,0,-0.38,-0.3466,-5.1491,3/9/2021,Tài chính
4/20/2021,FUESSV50,15:04:03,HOSE,ETF,19,20.33,17.67,19.2,19.5,19.2,19.5,19.3,19.2,19.5,19.2,19.5,19.3,50200,968880000,0,0,0.5,0.5,2.6316,4/20/2021,Tài chính
4/12/2021,FUCVREIT,15:04:03,HOSE,IFC,14.1,15.05,13.15,15.05,15.05,15.05,15.05,15.05,13.725,13.725,13.725,13.725,13.725,2500,37625000,0,0,0.95,0.8664,6.7376,4/12/2021,Tài chính
3/30/2021,FUCVREIT,15:03:03,HOSE,IFC,9.45,10.1,8.79,9.46,9.5,9.45,9.45,9.48,8.627,8.664,8.618,8.618,8.645,1100,10433000,0,0,0,0,0,3/30/2021,Tài chính
4/22/2021,FUCVREIT,15:04:01,HOSE,IFC,22.45,24,20.9,24,24,24,24,24,21.887,21.887,21.887,21.887,21.887,5100,122400000,0,0,1.55,1.4135,6.9042,4/22/2021,Tài chính
5/14/2021,HCM,15:05:02,HOSE,STOCK,35.05,37.5,32.6,35.5,35.7,34.95,35.4,35.34,26.764,26.915,26.35,26.689,26.643,5305000,1.87453E+11,0,0,0.35,0.2639,0.9986,5/14/2021,Tài chính
5/20/2021,FUCVREIT,15:05:02,HOSE,IFC,16.15,17.25,15.05,16.15,16.15,15.05,15.05,15.08,14.728,14.728,13.725,13.725,13.752,26900,405605000,0,0,-1.1,-1.0032,-6.8111,5/20/2021,Tài chính
4/19/2021,E1VFVN30,15:04:03,HOSE,ETF,21.5,23,20,21.5,21.98,21.33,21.98,21.52,21.5,21.98,21.33,21.98,21.52,952100,20491302000,900000,19378000000,0.48,0.48,2.2326,4/19/2021,Tài chính
5/10/2021,HCM,15:05:02,HOSE,STOCK,31.75,33.95,29.55,31.6,33.9,31.3,33.9,32.81,23.332,25.031,23.11,25.031,24.226,9117900,2.99157E+11,0,0,2.15,1.5875,6.7717,5/10/2021,Tài chính
5/12/2021,HCM,15:05:02,HOSE,STOCK,32.6,34.85,30.35,32.3,33.8,32.3,33.8,33.11,24.351,25.482,24.351,25.482,24.962,4873400,1.61379E+11,0,0,1.2,0.9047,3.681,5/12/2021,Tài chính
6/1/2021,E1VFVN30,15:06:03,HOSE,ETF,24.69,26.41,22.97,24.69,25.1,24.69,24.97,24.9,24.69,25.1,24.69,24.97,24.9,663100,16514218000,0,0,0.28,0.28,1.1341,6/1/2021,Tài chính
4/27/2021,E1VFVN30,15:04:02,HOSE,ETF,21.26,22.74,19.78,21.4,21.53,21.14,21.46,21.38,21.4,21.53,21.14,21.46,21.38,135700,2901579000,2200000,47095000000,0.2,0.2,0.9407,4/27/2021,Tài chính
5/4/2021,HCM,15:05:02,HOSE,STOCK,30.7,32.8,28.6,30,31.3,30,31.3,30.67,22.151,23.11,22.151,23.11,22.646,2966300,90969905000,0,0,0.6,0.443,1.9544,5/4/2021,Tài chính
4/27/2021,FUESSV50,15:04:02,HOSE,ETF,18.8,20.11,17.49,18.8,18.8,18.5,18.8,18.63,18.8,18.8,18.5,18.8,18.63,7200,134130000,0,0,0,0,0,4/27/2021,Tài chính
5/18/2021,FUESSV50,15:05:03,HOSE,ETF,19.9,21.29,18.51,19.9,19.9,19.85,19.85,19.85,19.9,19.9,19.85,19.85,19.85,15900,315640000,0,0,-0.05,-0.05,-0.2513,5/18/2021,Tài chính
5/31/2021,FUESSV50,15:05:01,HOSE,ETF,20.9,22.36,19.44,20.95,21,20.95,21,20.96,20.95,21,20.95,21,20.96,14500,303865000,0,0,0.1,0.1,0.4785,5/31/2021,Tài chính
5/27/2021,FUCVREIT,15:05:02,HOSE,IFC,13.7,14.65,12.75,13.7,13.7,12.75,12.75,12.83,13.7,13.7,12.75,12.75,12.83,28400,364280000,0,0,-0.95,-0.95,-6.9343,5/27/2021,Tài chính
5/17/2021,HCM,15:05:03,HOSE,STOCK,35.4,37.85,32.95,35.8,35.8,34.5,34.6,35.07,26.99,26.99,26.01,26.086,26.44,5741000,2.01327E+11,0,0,-0.8,-0.6031,-2.2599,5/17/2021,Tài chính
5/19/2021,E1VFVN30,15:05:03,HOSE,ETF,23.1,24.71,21.49,23.1,23.44,23.1,23.21,23.24,23.1,23.44,23.1,23.21,23.24,759500,17649617000,0,0,0.11,0.11,0.4762,5/19/2021,Tài chính
5/13/2021,HCM,15:05:02,HOSE,STOCK,33.8,36.15,31.45,33.5,35.8,33.5,35.05,35.05,25.256,26.99,25.256,26.425,26.425,12670200,4.44118E+11,0,0,1.25,0.9424,3.6982,5/13/2021,Tài chính
4/14/2021,FUCVREIT,15:04:03,HOSE,IFC,16.1,17.2,15,17.2,17.2,17.2,17.2,17.2,15.686,15.686,15.686,15.686,15.686,2900,49880000,0,0,1.1,1.0032,6.8323,4/14/2021,Tài chính
1/29/2021,HCM,15:01:03,HOSE,STOCK,25.85,27.65,24.05,24.2,27.6,24.2,26.9,25.81,17.868,20.378,17.868,19.862,19.056,5712400,1.47452E+11,0,0,1.05,0.7753,4.0619,1/29/2021,Tài chính
4/28/2021,E1VFVN30,15:04:02,HOSE,ETF,21.46,22.96,19.96,21.2,21.95,21.2,21.63,21.45,21.2,21.95,21.2,21.63,21.45,228300,4897479000,1500000,32283000000,0.17,0.17,0.7922,4/28/2021,Tài chính
1/7/2021,HCM,15:01:03,HOSE,STOCK,31.6,33.8,29.4,32.1,32.3,31.5,32.3,31.86,23.701,23.849,23.259,23.849,23.524,4028700,1.28335E+11,100000,3220000000,0.7,0.5169,2.2152,1/7/2021,Tài chính
5/14/2021,FUESSV50,15:05:02,HOSE,ETF,19.9,21.29,18.51,19.8,19.9,19.75,19.75,19.82,19.8,19.9,19.75,19.75,19.82,12500,247735000,0,0,-0.15,-0.15,-0.7538,5/14/2021,Tài chính
4/28/2021,FUESSV50,15:04:02,HOSE,ETF,18.8,20.11,17.49,18.7,19,18.7,19,18.86,18.7,19,18.7,19,18.86,18600,350880000,0,0,0.2,0.2,1.0638,4/28/2021,Tài chính
5/20/2021,HCM,15:05:02,HOSE,STOCK,35.45,37.9,33,35.5,37.5,35.4,37,36.48,26.764,28.272,26.689,27.895,27.502,9556300,3.48628E+11,0,0,1.55,1.1686,4.3724,5/20/2021,Tài chính
4/15/2021,HCM,15:04:02,HOSE,STOCK,33.9,36.25,31.55,33.9,33.95,33,33,33.3,25.031,25.067,24.366,24.366,24.587,4032400,1.34279E+11,0,0,-0.9,-0.6645,-2.6549,4/15/2021,Tài chính
5/11/2021,HCM,15:05:02,HOSE,STOCK,33.2,35.5,30.9,33.5,34.15,32.6,32.6,33.43,25.256,25.746,24.578,24.578,25.204,4725300,1.57952E+11,0,0,-0.6,-0.4524,-1.8072,5/11/2021,Tài chính
6/1/2021,HCM,15:06:03,HOSE,STOCK,39.25,41.95,36.55,39.5,39.75,38,38.4,39.24,29.78,29.968,28.648,28.95,29.584,4437200,1.74109E+11,0,0,-0.85,-0.6408,-2.1656,6/1/2021,Tài chính
3/15/2021,FUCVREIT,15:03:03,HOSE,IFC,7,7.49,6.51,7.49,7.49,7.49,7.49,7.49,6.831,6.831,6.831,6.831,6.831,6200,46438000,0,0,0.49,0.4469,7,3/15/2021,Tài chính
4/27/2021,FUCVREIT,15:04:02,HOSE,IFC,27.4,29.3,25.5,29.3,29.3,29.3,29.3,29.3,26.72,26.72,26.72,26.72,26.72,4200,123060000,0,0,1.9,1.7327,6.9343,4/27/2021,Tài chính
5/17/2021,FUESSV50,15:05:03,HOSE,ETF,19.75,21.13,18.37,19.8,19.9,19.75,19.9,19.77,19.8,19.9,19.75,19.9,19.77,47700,943230000,0,0,0.15,0.15,0.7595,5/17/2021,Tài chính
5/31/2021,FUCVREIT,15:05:01,HOSE,IFC,11.9,12.7,11.1,11.1,11.8,11.1,11.8,11.17,11.1,11.8,11.1,11.8,11.17,17600,196505000,0,0,-0.1,-0.1,-0.8403,5/31/2021,Tài chính
6/1/2021,FUCVREIT,15:06:03,HOSE,IFC,11.8,12.6,11,11.8,12.3,11.1,12.3,11.93,11.8,12.3,11.1,12.3,11.93,7900,94270000,0,0,0.5,0.5,4.2373,6/1/2021,Tài chính
5/24/2021,HCM,15:05:02,HOSE,STOCK,36.2,38.7,33.7,36.3,37.4,36,37.2,36.42,27.367,28.197,27.141,28.045,27.458,6102700,2.22265E+11,0,0,1,0.7539,2.7624,5/24/2021,Tài chính
5/24/2021,E1VFVN30,15:05:02,HOSE,ETF,23.84,25.5,22.18,24,25.5,23.84,25.5,24,24,25.5,23.84,25.5,24,415300,9968485000,1050000,25152250000,1.66,1.66,6.9631,5/24/2021,Tài chính
3/19/2021,FUCVREIT,15:03:02,HOSE,IFC,7.2,7.7,6.7,7.2,7.7,7.2,7.7,7.37,6.566,7.022,6.566,7.022,6.721,300,2210000,0,0,0.5,0.456,6.9444,3/19/2021,Tài chính
4/16/2021,E1VFVN30,15:04:02,HOSE,ETF,21.59,23.1,20.08,21.59,21.64,21.1,21.5,21.46,21.59,21.64,21.1,21.5,21.46,1233300,26471368000,2000000,43110000000,-0.09,-0.09,-0.4169,4/16/2021,Tài chính
5/27/2021,E1VFVN30,15:05:02,HOSE,ETF,24.37,26.07,22.67,24.45,24.47,24.1,24.36,24.36,24.45,24.47,24.1,24.36,24.36,372200,9065215000,2350000,56962000000,-0.01,-0.01,-0.041,5/27/2021,Tài chính
5/27/2021,HCM,15:05:02,HOSE,STOCK,37.05,39.6,34.5,37.05,37.45,35.9,36.3,36.81,27.933,28.234,27.065,27.367,27.752,4547200,1.67375E+11,0,0,-0.75,-0.5654,-2.0243,5/27/2021,Tài chính
3/4/2021,FUESSV50,15:03:03,HOSE,ETF,17.4,18.61,16.19,17.4,17.5,17.3,17.3,17.4,17.4,17.5,17.3,17.3,17.4,47200,821285000,0,0,-0.1,-0.1,-0.5747,3/4/2021,Tài chính
5/6/2021,FUCVREIT,15:05:02,HOSE,IFC,29.05,31.05,27.05,27.05,27.05,27.05,27.05,27.05,24.668,24.668,24.668,24.668,24.668,3200,86560000,0,0,-2,-1.8239,-6.8847,5/6/2021,Tài chính
4/22/2021,HCM,15:04:01,HOSE,STOCK,32,34.2,29.8,31.9,32,30,30,31.12,23.553,23.628,22.151,22.151,22.977,5082400,1.58181E+11,0,0,-2,-1.4767,-6.25,4/22/2021,Tài chính
5/6/2021,HCM,15:05:02,HOSE,STOCK,31.9,34.1,29.7,31.75,32.35,31.7,31.8,32.05,23.443,23.886,23.405,23.479,23.664,3746200,1.20082E+11,0,0,-0.1,-0.0738,-0.3135,5/6/2021,Tài chính
5/12/2021,FUCVREIT,15:05:02,HOSE,IFC,21.85,23.35,20.35,20.35,20.35,20.35,20.35,20.35,18.558,18.558,18.558,18.558,18.558,300,6105000,0,0,-1.5,-1.3679,-6.865,5/12/2021,Tài chính
4/23/2021,E1VFVN30,15:04:04,HOSE,ETF,21.69,23.2,20.18,22,22,21.16,22,21.4,22,22,21.16,22,21.4,641600,13733230000,2955000,63270035000,0.31,0.31,1.4292,4/23/2021,Tài chính
5/31/2021,HCM,15:05:01,HOSE,STOCK,37.45,40.05,34.85,38.3,39.45,37.7,39.25,38.48,28.875,29.742,28.423,29.592,29.01,8196700,3.15428E+11,400000,15392800000,1.8,1.3571,4.8064,5/31/2021,Tài chính
4/23/2021,FUESSV50,15:04:04,HOSE,ETF,19.3,20.65,17.95,19,19.1,18.7,19.1,18.87,19,19.1,18.7,19.1,18.87,71800,1354835000,0,0,-0.2,-0.2,-1.0363,4/23/2021,Tài chính
5/11/2021,E1VFVN30,15:05:02,HOSE,ETF,22.99,24.59,21.39,22.99,23.35,22.81,23.23,23.04,22.99,23.35,22.81,23.23,23.04,783800,18060264000,1150000,26066500000,0.24,0.24,1.0439,5/11/2021,Tài chính
5/5/2021,E1VFVN30,15:05:02,HOSE,ETF,22.2,23.75,20.65,22.2,22.67,22,22.5,22.47,22.2,22.67,22,22.5,22.47,1000400,22480817000,0,0,0.3,0.3,1.3514,5/5/2021,Tài chính
5/18/2021,E1VFVN30,15:05:03,HOSE,ETF,23,24.61,21.39,23.32,23.32,22.93,23.1,23.02,23.32,23.32,22.93,23.1,23.02,145600,3352159000,0,0,0.1,0.1,0.4348,5/18/2021,Tài chính
5/12/2021,E1VFVN30,15:05:02,HOSE,ETF,23.23,24.85,21.61,23.2,23.2,22.65,23.09,22.81,23.2,23.2,22.65,23.09,22.81,1804700,41156773000,700000,15928000000,-0.14,-0.14,-0.6027,5/12/2021,Tài chính
4/27/2021,HCM,15:04:02,HOSE,STOCK,30.1,32.2,28,30.1,30.5,29.9,30,30.18,22.224,22.519,22.077,22.151,22.284,2300500,69438060000,0,0,-0.1,-0.0738,-0.3322,4/27/2021,Tài chính
5/26/2021,FUESSV50,15:05:02,HOSE,ETF,20.45,21.88,19.02,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,4900,101430000,0,0,0.25,0.25,1.2225,5/26/2021,Tài chính
6/1/2021,FUESSV50,15:06:03,HOSE,ETF,21,22.47,19.53,21.2,21.4,21.1,21.4,21.27,21.2,21.4,21.1,21.4,21.27,43600,927560000,0,0,0.4,0.4,1.9048,6/1/2021,Tài chính
5/26/2021,E1VFVN30,15:05:02,HOSE,ETF,24.2,25.89,22.51,24.2,24.4,24.2,24.37,24.24,24.2,24.4,24.2,24.37,24.24,754000,18274406000,900000,21623000000,0.17,0.17,0.7025,5/26/2021,Tài chính
5/25/2021,E1VFVN30,15:05:03,HOSE,ETF,25.5,27.28,23.72,24.9,24.9,23.97,24.2,24.15,24.9,24.9,23.97,24.2,24.15,378100,9131433000,700000,16853000000,-1.3,-1.3,-5.098,5/25/2021,Tài chính
5/18/2021,FUCVREIT,15:05:03,HOSE,IFC,18.65,19.95,17.35,18.65,19.95,17.35,17.35,17.7,17.008,18.193,15.822,15.822,16.142,21100,373575000,0,0,-1.3,-1.1855,-6.9705,5/18/2021,Tài chính
5/25/2021,FUESSV50,15:05:03,HOSE,ETF,20.4,21.82,18.98,20.4,20.45,20.4,20.45,20.4,20.4,20.45,20.4,20.45,20.4,20700,422300000,0,0,0.05,0.05,0.2451,5/25/2021,Tài chính
1/14/2021,FUESSV50,15:01:03,HOSE,ETF,17.2,18.4,16,17.2,17.3,17.15,17.3,17.2,17.2,17.3,17.15,17.3,17.2,37000,636405000,0,0,0.1,0.1,0.5814,1/14/2021,Tài chính
1/6/2021,FUCVREIT,15:01:01,HOSE,IFC,7.7,8.23,7.17,7.5,7.5,7.4,7.4,7.46,6.84,6.84,6.748,6.748,6.803,2100,15660000,0,0,-0.3,-0.2736,-3.8961,1/6/2021,Tài chính
1/20/2021,HCM,15:01:03,HOSE,STOCK,31,33.15,28.85,31.3,31.6,28.85,31,29.97,23.11,23.332,21.301,22.889,22.129,6962300,2.08689E+11,0,0,0,0,0,1/20/2021,Tài chính
1/20/2021,FUESSV50,15:01:03,HOSE,ETF,16.5,17.65,15.35,16.5,16.5,15.41,16.5,15.9,16.5,16.5,15.41,16.5,15.9,91000,1446858000,95000,1535485000,0,0,0,1/20/2021,Tài chính
1/28/2021,E1VFVN30,15:01:02,HOSE,ETF,18.35,19.63,17.07,17.52,17.7,17.07,17.07,17.33,17.52,17.7,17.07,17.07,17.33,609600,10562485000,15511000,2.80391E+11,-1.28,-1.28,-6.9755,1/28/2021,Tài chính
1/25/2021,FUESSV50,15:01:03,HOSE,ETF,16.9,18.08,15.72,16.9,17.09,16.9,17,16.99,16.9,17.09,16.9,17,16.99,74600,1267730000,0,0,0.1,0.1,0.5917,1/25/2021,Tài chính
